Date,Weekly Average
179798400000,27850.927499999998
179884800000,28496.7725
179971200000,29039.23
180057600000,29318.7525
180144000000,29255.505
180230400000,29378.159999999996
180316800000,28576.4375
180403200000,28372.5
180489600000,28769.09
180576000000,28976.947500000002
180662400000,29205.1925
180748800000,29118.45
180835200000,28702.9525
180921600000,27997.972500000003
181008000000,27617.0175
181094400000,27583.8625
181180800000,27224.8875
181267200000,26666.55
181353600000,26826.942499999997
181440000000,26863.355
181526400000,27117.335
181612800000,27086.247499999998
181699200000,27121.0425
181785600000,27018.3575
181872000000,26878.785
181958400000,26989.449999999997
182044800000,26948.445
182131200000,26808.787500000002
182217600000,27090.7075
182304000000,26712.1825
182390400000,26326.665
182476800000,26609.78
182563200000,26751.55
182649600000,27486.239999999998
182736000000,27943.2875
182822400000,27755.845
182908800000,27394.814999999995
182995200000,26995.835
183081600000,26966.379999999997
183168000000,27140.0075
183254400000,27147.612500000003
183340800000,26340.1825
183427200000,26416.1575
183513600000,26771.547499999997
183600000000,26464.4875
183686400000,26507.4175
183772800000,26052.72
183859200000,25902.0875
183945600000,25884.83
184032000000,25996.307500000003
184118400000,25495.35
184204800000,25321.525
184291200000,25909.2625
184377600000,26470.7475
184464000000,26453.2025
184550400000,26627.2575
184636800000,27551.77
184723200000,29339.97
184809600000,29976.105
184896000000,30451.34
184982400000,30566.485
185068800000,30578.4
185155200000,30331.665
185241600000,30545.3925
185328000000,30334.5975
185414400000,30354.6675
185500800000,30425.3275
185587200000,30510.015
185673600000,30537.2325
185760000000,30930.8725
185846400000,30973.35
185932800000,30587.35
186019200000,30437.67
186105600000,30097.535
186192000000,30265.152500000004
186278400000,30237.995000000003
186364800000,30392.015
186451200000,30536.824999999997
186537600000,30548.8375
186624000000,30972.3575
186710400000,30824.059999999998
186796800000,30298.105
186883200000,30256.815
186969600000,30091.54
187056000000,29937.23
187142400000,29929.85
187228800000,29924.4075
187315200000,29872.44
187401600000,29829.955
187488000000,29989.435
187574400000,29555.432500000003
187660800000,29207.265
187747200000,29341.9525
187833600000,29306.5175
